<TICKER>;<PER>;<DATE>;<TIME>;<LAST>;<VOL>
SBER;0;20260413;180331;316.3;1
SBER;0;20260413;180331;316.3;1
SBER;0;20260413;180331;316.3;1
SBER;0;20260413;180331;316.3;2
SBER;0;20260413;180331;316.3;1
SBER;0;20260413;180331;316.3;1
SBER;0;20260413;180331;316.3;2
SBER;0;20260413;180331;316.3;1
SBER;0;20260413;180331;316.3;2
SBER;0;20260413;180331;316.3;1
SBER;0;20260413;180331;316.3;1
SBER;0;20260413;180332;316.3;2
SBER;0;20260413;180332;316.3;1
SBER;0;20260413;180332;316.3;2
SBER;0;20260413;180332;316.3;1
SBER;0;20260413;180332;316.3;1
SBER;0;20260413;180332;316.3;2
SBER;0;20260413;180332;316.3;1
SBER;0;20260413;180332;316.3;1
SBER;0;20260413;180332;316.3;2
SBER;0;20260413;180332;316.3;1
SBER;0;20260413;180332;316.3;1
SBER;0;20260413;180332;316.3;2
SBER;0;20260413;180332;316.3;1
SBER;0;20260413;180332;316.3;1
SBER;0;20260413;180332;316.3;1
SBER;0;20260413;180332;316.3;2
SBER;0;20260413;180332;316.3;1
SBER;0;20260413;180332;316.3;1
SBER;0;20260413;180332;316.3;2
SBER;0;20260413;180332;316.3;1
SBER;0;20260413;180332;316.3;2
SBER;0;20260413;180332;316.3;1
SBER;0;20260413;180332;316.3;1
SBER;0;20260413;180332;316.31;4
SBER;0;20260413;180332;316.3;2
SBER;0;20260413;180332;316.3;1
SBER;0;20260413;180332;316.3;1
SBER;0;20260413;180332;316.3;2
SBER;0;20260413;180332;316.3;2
SBER;0;20260413;180332;316.3;1
SBER;0;20260413;180332;316.3;1
SBER;0;20260413;180332;316.3;2
SBER;0;20260413;180332;316.3;1
SBER;0;20260413;180332;316.3;1
SBER;0;20260413;180332;316.3;2
SBER;0;20260413;180332;316.3;1
SBER;0;20260413;180332;316.3;1
SBER;0;20260413;180332;316.3;2
SBER;0;20260413;180332;316.3;1
SBER;0;20260413;180332;316.3;64
SBER;0;20260413;180332;316.3;2
SBER;0;20260413;180332;316.3;1
SBER;0;20260413;180332;316.3;2
SBER;0;20260413;180332;316.3;1
SBER;0;20260413;180332;316.3;1
SBER;0;20260413;180332;316.3;2
SBER;0;20260413;180332;316.3;1
SBER;0;20260413;180332;316.3;1
SBER;0;20260413;180332;316.3;2
SBER;0;20260413;180332;316.3;1
SBER;0;20260413;180333;316.3;1
SBER;0;20260413;180333;316.3;1
SBER;0;20260413;180333;316.3;2
SBER;0;20260413;180333;316.3;2
SBER;0;20260413;180333;316.3;1
SBER;0;20260413;180333;316.3;2
SBER;0;20260413;180333;316.3;1
SBER;0;20260413;180333;316.3;1
SBER;0;20260413;180333;316.3;2
SBER;0;20260413;180333;316.3;1
SBER;0;20260413;180333;316.3;2
SBER;0;20260413;180333;316.3;1
SBER;0;20260413;180333;316.3;2
SBER;0;20260413;180333;316.3;1
SBER;0;20260413;180333;316.3;1
SBER;0;20260413;180333;316.3;1
SBER;0;20260413;180333;316.3;2
SBER;0;20260413;180333;316.3;1
SBER;0;20260413;180333;316.3;2
SBER;0;20260413;180333;316.3;1
SBER;0;20260413;180333;316.3;2
SBER;0;20260413;180333;316.31;7
SBER;0;20260413;180333;316.3;1
SBER;0;20260413;180333;316.3;1
SBER;0;20260413;180333;316.3;2
SBER;0;20260413;180333;316.3;1
SBER;0;20260413;180333;316.3;2
SBER;0;20260413;180333;316.3;1
SBER;0;20260413;180333;316.31;1
SBER;0;20260413;180333;316.3;1
SBER;0;20260413;180333;316.3;2
SBER;0;20260413;180333;316.3;1
SBER;0;20260413;180333;316.3;1
SBER;0;20260413;180333;316.3;1
SBER;0;20260413;180333;316.3;2
SBER;0;20260413;180333;316.3;1
SBER;0;20260413;180333;316.3;1
SBER;0;20260413;180333;316.3;2
SBER;0;20260413;180333;316.3;1
SBER;0;20260413;180333;316.3;1
SBER;0;20260413;180333;316.3;2
SBER;0;20260413;180333;316.3;1
SBER;0;20260413;180333;316.3;2
SBER;0;20260413;180333;316.3;1
SBER;0;20260413;180333;316.3;1
SBER;0;20260413;180333;316.3;2
SBER;0;20260413;180333;316.3;1
SBER;0;20260413;180333;316.3;1
SBER;0;20260413;180333;316.3;2
SBER;0;20260413;180333;316.3;1
SBER;0;20260413;180334;316.3;1
SBER;0;20260413;180334;316.3;1
SBER;0;20260413;180334;316.3;2
SBER;0;20260413;180334;316.31;1
SBER;0;20260413;180334;316.3;77
SBER;0;20260413;180334;316.3;1
SBER;0;20260413;180334;316.3;2
SBER;0;20260413;180334;316.3;1
SBER;0;20260413;180334;316.3;1
SBER;0;20260413;180334;316.3;2
SBER;0;20260413;180335;316.3;1
SBER;0;20260413;180335;316.3;2
SBER;0;20260413;180335;316.3;1
SBER;0;20260413;180335;316.3;2
SBER;0;20260413;180335;316.3;1
SBER;0;20260413;180335;316.3;1
SBER;0;20260413;180335;316.3;1
SBER;0;20260413;180335;316.3;2
SBER;0;20260413;180335;316.3;1
SBER;0;20260413;180335;316.3;2
SBER;0;20260413;180335;316.3;1
SBER;0;20260413;180335;316.3;2
SBER;0;20260413;180335;316.3;1
SBER;0;20260413;180335;316.3;1
SBER;0;20260413;180335;316.3;1
SBER;0;20260413;180335;316.3;2
SBER;0;20260413;180336;316.3;1
SBER;0;20260413;180336;316.3;1
SBER;0;20260413;180336;316.3;2
SBER;0;20260413;180336;316.3;1
SBER;0;20260413;180336;316.3;2
SBER;0;20260413;180336;316.3;1
SBER;0;20260413;180336;316.3;1
SBER;0;20260413;180336;316.3;1
SBER;0;20260413;180336;316.3;1
SBER;0;20260413;180336;316.3;2
SBER;0;20260413;180336;316.3;1
SBER;0;20260413;180336;316.3;1
SBER;0;20260413;180336;316.3;2
SBER;0;20260413;180336;316.3;1
SBER;0;20260413;180336;316.3;1
SBER;0;20260413;180336;316.3;2
SBER;0;20260413;180336;316.3;1
SBER;0;20260413;180336;316.3;2
SBER;0;20260413;180336;316.3;1
SBER;0;20260413;180336;316.3;1
SBER;0;20260413;180336;316.3;1
SBER;0;20260413;180336;316.3;2
SBER;0;20260413;180336;316.3;1
SBER;0;20260413;180336;316.3;2
SBER;0;20260413;180336;316.3;1
SBER;0;20260413;180336;316.3;1
SBER;0;20260413;180336;316.3;1
SBER;0;20260413;180336;316.3;2
SBER;0;20260413;180336;316.3;1
SBER;0;20260413;180336;316.3;1
SBER;0;20260413;180336;316.3;1
SBER;0;20260413;180336;316.3;2
SBER;0;20260413;180336;316.3;1
SBER;0;20260413;180336;316.3;1
SBER;0;20260413;180336;316.3;1
SBER;0;20260413;180336;316.3;2
SBER;0;20260413;180337;316.3;302
SBER;0;20260413;180338;316.3;1
SBER;0;20260413;180338;316.3;1
SBER;0;20260413;180338;316.3;1
SBER;0;20260413;180338;316.3;2
SBER;0;20260413;180338;316.3;1
SBER;0;20260413;180343;316.31;1
SBER;0;20260413;180343;316.3;1
SBER;0;20260413;180343;316.3;19
SBER;0;20260413;180344;316.3;2
SBER;0;20260413;180344;316.3;1
SBER;0;20260413;180344;316.3;1
SBER;0;20260413;180344;316.3;1
SBER;0;20260413;180344;316.3;2
SBER;0;20260413;180344;316.3;1
SBER;0;20260413;180344;316.3;1
SBER;0;20260413;180344;316.3;2
SBER;0;20260413;180344;316.3;1
SBER;0;20260413;180344;316.3;1
SBER;0;20260413;180344;316.3;1
SBER;0;20260413;180344;316.3;2
SBER;0;20260413;180344;316.31;5
SBER;0;20260413;180344;316.3;1
SBER;0;20260413;180344;316.3;2
SBER;0;20260413;180344;316.3;1
SBER;0;20260413;180344;316.3;2
SBER;0;20260413;180344;316.3;1
SBER;0;20260413;180344;316.3;1
SBER;0;20260413;180344;316.3;2
SBER;0;20260413;180344;316.3;1
SBER;0;20260413;180344;316.3;2
SBER;0;20260413;180345;316.3;1
SBER;0;20260413;180345;316.3;1
SBER;0;20260413;180345;316.3;2
SBER;0;20260413;180345;316.3;1
SBER;0;20260413;180345;316.3;1
SBER;0;20260413;180345;316.3;1
SBER;0;20260413;180345;316.3;2
SBER;0;20260413;180345;316.3;1
SBER;0;20260413;180345;316.3;2
SBER;0;20260413;180345;316.3;1
SBER;0;20260413;180345;316.3;1
SBER;0;20260413;180345;316.3;2
SBER;0;20260413;180345;316.3;1
SBER;0;20260413;180345;316.3;1
SBER;0;20260413;180345;316.3;2
SBER;0;20260413;180345;316.3;1
SBER;0;20260413;180345;316.3;2
SBER;0;20260413;180345;316.3;1
SBER;0;20260413;180345;316.3;2
SBER;0;20260413;180345;316.3;1
SBER;0;20260413;180345;316.3;2
SBER;0;20260413;180345;316.3;2
SBER;0;20260413;180345;316.31;2
SBER;0;20260413;180345;316.3;1
SBER;0;20260413;180345;316.3;1
SBER;0;20260413;180345;316.3;2
SBER;0;20260413;180345;316.3;2
SBER;0;20260413;180345;316.3;1
SBER;0;20260413;180345;316.3;2
SBER;0;20260413;180345;316.3;1
SBER;0;20260413;180345;316.3;2
SBER;0;20260413;180345;316.3;1
SBER;0;20260413;180345;316.3;17
SBER;0;20260413;180345;316.3;60
SBER;0;20260413;180345;316.3;1
SBER;0;20260413;180345;316.3;2
SBER;0;20260413;180345;316.3;1
SBER;0;20260413;180345;316.3;2
SBER;0;20260413;180345;316.3;2
SBER;0;20260413;180345;316.3;2
SBER;0;20260413;180345;316.3;1
SBER;0;20260413;180345;316.3;2
SBER;0;20260413;180345;316.3;1
SBER;0;20260413;180345;316.3;1
SBER;0;20260413;180345;316.3;2
SBER;0;20260413;180345;316.3;1
SBER;0;20260413;180345;316.3;2
SBER;0;20260413;180346;316.31;16
SBER;0;20260413;180346;316.31;1
SBER;0;20260413;180347;316.31;2
SBER;0;20260413;180348;316.3;2
SBER;0;20260413;180350;316.3;18
SBER;0;20260413;180350;316.3;79
SBER;0;20260413;180352;316.31;3
SBER;0;20260413;180353;316.31;1
SBER;0;20260413;180355;316.31;5
SBER;0;20260413;180355;316.31;1
SBER;0;20260413;180356;316.29;77
SBER;0;20260413;180356;316.31;9
SBER;0;20260413;180357;316.31;3
SBER;0;20260413;180358;316.29;1
SBER;0;20260413;180358;316.29;2
SBER;0;20260413;180358;316.29;1
SBER;0;20260413;180358;316.29;1
SBER;0;20260413;180358;316.29;2
SBER;0;20260413;180358;316.29;1
SBER;0;20260413;180358;316.29;1
SBER;0;20260413;180358;316.29;1
SBER;0;20260413;180358;316.29;2
SBER;0;20260413;180358;316.29;1
SBER;0;20260413;180358;316.29;2
SBER;0;20260413;180358;316.29;1
SBER;0;20260413;180358;316.29;1
SBER;0;20260413;180358;316.29;1
SBER;0;20260413;180358;316.31;2
SBER;0;20260413;180359;316.29;125
SBER;0;20260413;180400;316.3;20
SBER;0;20260413;180401;316.31;2
SBER;0;20260413;180403;316.3;2
SBER;0;20260413;180403;316.3;1
SBER;0;20260413;180403;316.3;1
SBER;0;20260413;180403;316.3;2
SBER;0;20260413;180403;316.3;1
SBER;0;20260413;180403;316.3;1
SBER;0;20260413;180403;316.3;2
SBER;0;20260413;180403;316.3;1
SBER;0;20260413;180403;316.3;2
SBER;0;20260413;180403;316.3;1
SBER;0;20260413;180403;316.3;1
SBER;0;20260413;180403;316.3;1
SBER;0;20260413;180403;316.3;2
SBER;0;20260413;180403;316.3;1
SBER;0;20260413;180403;316.3;2
SBER;0;20260413;180403;316.3;1
SBER;0;20260413;180403;316.3;1
SBER;0;20260413;180403;316.3;1
SBER;0;20260413;180403;316.3;1
SBER;0;20260413;180403;316.3;2
SBER;0;20260413;180403;316.31;2
SBER;0;20260413;180403;316.3;1
SBER;0;20260413;180403;316.3;5
SBER;0;20260413;180403;316.3;1
SBER;0;20260413;180403;316.3;1
SBER;0;20260413;180403;316.3;1
SBER;0;20260413;180403;316.3;1
SBER;0;20260413;180403;316.3;1
SBER;0;20260413;180404;316.3;2
SBER;0;20260413;180404;316.3;1
SBER;0;20260413;180404;316.3;1
SBER;0;20260413;180404;316.3;2
SBER;0;20260413;180404;316.3;1
SBER;0;20260413;180404;316.3;2
SBER;0;20260413;180404;316.3;1
SBER;0;20260413;180404;316.3;1
SBER;0;20260413;180404;316.3;1
SBER;0;20260413;180404;316.3;2
SBER;0;20260413;180404;316.3;1
SBER;0;20260413;180404;316.3;1
SBER;0;20260413;180404;316.3;1
SBER;0;20260413;180404;316.3;2
SBER;0;20260413;180404;316.3;1
SBER;0;20260413;180404;316.3;1
SBER;0;20260413;180404;316.3;1
SBER;0;20260413;180404;316.3;2
SBER;0;20260413;180404;316.3;1
SBER;0;20260413;180404;316.3;1
SBER;0;20260413;180404;316.3;2
SBER;0;20260413;180404;316.3;1
SBER;0;20260413;180404;316.3;1
SBER;0;20260413;180404;316.3;2
SBER;0;20260413;180404;316.3;1
SBER;0;20260413;180404;316.3;2
SBER;0;20260413;180404;316.3;1
SBER;0;20260413;180404;316.3;1
SBER;0;20260413;180404;316.3;2
SBER;0;20260413;180404;316.3;1
SBER;0;20260413;180404;316.3;1
SBER;0;20260413;180404;316.3;1
SBER;0;20260413;180404;316.3;2
SBER;0;20260413;180404;316.3;1
SBER;0;20260413;180404;316.3;1
SBER;0;20260413;180404;316.3;1
SBER;0;20260413;180404;316.3;2
SBER;0;20260413;180404;316.3;1
SBER;0;20260413;180404;316.3;1
SBER;0;20260413;180404;316.3;1
SBER;0;20260413;180404;316.3;2
SBER;0;20260413;180404;316.3;1
SBER;0;20260413;180404;316.3;2
SBER;0;20260413;180404;316.3;1
SBER;0;20260413;180404;316.3;2
SBER;0;20260413;180405;316.3;1
SBER;0;20260413;180405;316.3;1
SBER;0;20260413;180405;316.3;1
SBER;0;20260413;180405;316.3;2
SBER;0;20260413;180405;316.3;1
SBER;0;20260413;180405;316.3;2
SBER;0;20260413;180405;316.3;1
SBER;0;20260413;180406;316.3;10
SBER;0;20260413;180406;316.31;2
SBER;0;20260413;180407;316.3;8
SBER;0;20260413;180407;316.3;77
SBER;0;20260413;180408;316.3;4
SBER;0;20260413;180409;316.31;3
SBER;0;20260413;180410;316.3;21
SBER;0;20260413;180410;316.3;2
SBER;0;20260413;180410;316.3;104
SBER;0;20260413;180411;316.29;1
SBER;0;20260413;180411;316.31;810
SBER;0;20260413;180412;316.31;1
SBER;0;20260413;180412;316.31;2
SBER;0;20260413;180412;316.31;1
SBER;0;20260413;180412;316.31;1
SBER;0;20260413;180412;316.31;2
SBER;0;20260413;180412;316.31;1
SBER;0;20260413;180412;316.31;1
SBER;0;20260413;180412;316.31;1
SBER;0;20260413;180412;316.31;2
SBER;0;20260413;180412;316.31;1
SBER;0;20260413;180412;316.31;1
SBER;0;20260413;180412;316.31;2
SBER;0;20260413;180412;316.31;1
SBER;0;20260413;180412;316.31;2
SBER;0;20260413;180412;316.31;1
SBER;0;20260413;180412;316.31;1
SBER;0;20260413;180412;316.31;1
SBER;0;20260413;180412;316.31;2
SBER;0;20260413;180412;316.31;1
SBER;0;20260413;180412;316.31;1
SBER;0;20260413;180412;316.31;1
SBER;0;20260413;180412;316.31;2
SBER;0;20260413;180412;316.31;1
SBER;0;20260413;180412;316.31;1
SBER;0;20260413;180412;316.31;2
SBER;0;20260413;180412;316.31;1
SBER;0;20260413;180412;316.31;1
SBER;0;20260413;180414;316.32;1
SBER;0;20260413;180414;316.32;2
SBER;0;20260413;180418;316.31;77
SBER;0;20260413;180418;316.31;1
SBER;0;20260413;180418;316.31;1
SBER;0;20260413;180418;316.31;1
SBER;0;20260413;180418;316.31;1
SBER;0;20260413;180418;316.31;1
SBER;0;20260413;180418;316.31;1
SBER;0;20260413;180419;316.31;1
SBER;0;20260413;180419;316.31;1
SBER;0;20260413;180419;316.31;1
SBER;0;20260413;180419;316.32;3
SBER;0;20260413;180419;316.32;3
SBER;0;20260413;180419;316.32;2
SBER;0;20260413;180419;316.32;6
SBER;0;20260413;180420;316.32;2
SBER;0;20260413;180420;316.31;1
SBER;0;20260413;180420;316.31;265
SBER;0;20260413;180421;316.32;1
SBER;0;20260413;180421;316.32;1
SBER;0;20260413;180421;316.32;1
SBER;0;20260413;180421;316.32;1
SBER;0;20260413;180421;316.32;1
SBER;0;20260413;180421;316.31;4
SBER;0;20260413;180421;316.32;1
SBER;0;20260413;180421;316.32;1
SBER;0;20260413;180422;316.32;1
SBER;0;20260413;180422;316.32;1
SBER;0;20260413;180423;316.32;3
SBER;0;20260413;180428;316.31;2
SBER;0;20260413;180428;316.31;1
SBER;0;20260413;180428;316.31;2
SBER;0;20260413;180428;316.31;1
SBER;0;20260413;180428;316.31;1
SBER;0;20260413;180428;316.31;1
SBER;0;20260413;180428;316.31;2
SBER;0;20260413;180428;316.31;1
SBER;0;20260413;180428;316.31;1
SBER;0;20260413;180428;316.31;1
SBER;0;20260413;180428;316.31;2
SBER;0;20260413;180428;316.31;1
SBER;0;20260413;180428;316.31;1
SBER;0;20260413;180428;316.31;2
SBER;0;20260413;180428;316.31;1
SBER;0;20260413;180428;316.31;1
SBER;0;20260413;180428;316.31;1
SBER;0;20260413;180428;316.31;2
SBER;0;20260413;180428;316.31;1
SBER;0;20260413;180428;316.31;1
SBER;0;20260413;180428;316.31;2
SBER;0;20260413;180428;316.31;2
SBER;0;20260413;180428;316.31;1
SBER;0;20260413;180428;316.31;2
SBER;0;20260413;180428;316.31;2
SBER;0;20260413;180428;316.31;1
SBER;0;20260413;180428;316.31;2
SBER;0;20260413;180428;316.31;1
SBER;0;20260413;180428;316.31;2
SBER;0;20260413;180428;316.31;1
SBER;0;20260413;180428;316.31;1
SBER;0;20260413;180428;316.31;2
SBER;0;20260413;180428;316.31;2
SBER;0;20260413;180428;316.31;1
SBER;0;20260413;180428;316.31;1
SBER;0;20260413;180428;316.31;2
SBER;0;20260413;180428;316.31;1
SBER;0;20260413;180428;316.31;1
SBER;0;20260413;180428;316.31;2
SBER;0;20260413;180428;316.31;1
SBER;0;20260413;180428;316.31;1
SBER;0;20260413;180428;316.31;1
SBER;0;20260413;180429;316.31;2
SBER;0;20260413;180429;316.31;1
SBER;0;20260413;180429;316.31;2
SBER;0;20260413;180429;316.31;1
SBER;0;20260413;180429;316.31;1
SBER;0;20260413;180429;316.31;2
SBER;0;20260413;180429;316.31;1
SBER;0;20260413;180429;316.31;2
SBER;0;20260413;180429;316.31;1
SBER;0;20260413;180429;316.31;2
SBER;0;20260413;180429;316.31;1
SBER;0;20260413;180429;316.31;125
SBER;0;20260413;180429;316.31;2
SBER;0;20260413;180429;316.31;1
SBER;0;20260413;180429;316.31;1
SBER;0;20260413;180429;316.31;2
SBER;0;20260413;180429;316.31;1
SBER;0;20260413;180429;316.32;8
SBER;0;20260413;180429;316.32;1
SBER;0;20260413;180429;316.32;1
SBER;0;20260413;180429;316.31;1
SBER;0;20260413;180429;316.31;2
SBER;0;20260413;180429;316.31;1
SBER;0;20260413;180429;316.31;1
SBER;0;20260413;180429;316.31;2
SBER;0;20260413;180429;316.31;1
SBER;0;20260413;180429;316.31;2
SBER;0;20260413;180429;316.31;1
SBER;0;20260413;180429;316.31;42
SBER;0;20260413;180429;316.31;1
SBER;0;20260413;180429;316.31;2
SBER;0;20260413;180429;316.31;1
SBER;0;20260413;180429;316.31;2
SBER;0;20260413;180429;316.31;1
SBER;0;20260413;180429;316.31;1
SBER;0;20260413;180429;316.31;2
SBER;0;20260413;180429;316.31;77
SBER;0;20260413;180429;316.31;1
SBER;0;20260413;180429;316.31;2
SBER;0;20260413;180429;316.31;1
SBER;0;20260413;180429;316.31;1
SBER;0;20260413;180429;316.31;2
SBER;0;20260413;180429;316.31;1
SBER;0;20260413;180429;316.31;2
SBER;0;20260413;180429;316.31;1
SBER;0;20260413;180429;316.31;2
SBER;0;20260413;180429;316.31;1
SBER;0;20260413;180429;316.31;1
SBER;0;20260413;180429;316.31;2
SBER;0;20260413;180429;316.31;1
SBER;0;20260413;180429;316.31;1
SBER;0;20260413;180429;316.31;2
SBER;0;20260413;180429;316.31;1
SBER;0;20260413;180430;316.31;2
SBER;0;20260413;180430;316.31;1
SBER;0;20260413;180430;316.31;1
SBER;0;20260413;180430;316.31;2
SBER;0;20260413;180430;316.31;1
SBER;0;20260413;180430;316.32;1
SBER;0;20260413;180430;316.32;79
SBER;0;20260413;180430;316.31;1
SBER;0;20260413;180430;316.31;1
SBER;0;20260413;180430;316.31;2
SBER;0;20260413;180430;316.31;1
SBER;0;20260413;180430;316.31;2
SBER;0;20260413;180430;316.31;1
SBER;0;20260413;180430;316.31;1
SBER;0;20260413;180430;316.31;2
SBER;0;20260413;180430;316.31;1
SBER;0;20260413;180430;316.31;1
SBER;0;20260413;180430;316.31;2
SBER;0;20260413;180430;316.31;1
SBER;0;20260413;180430;316.31;2
SBER;0;20260413;180430;316.31;1
SBER;0;20260413;180430;316.31;2
SBER;0;20260413;180430;316.31;1
SBER;0;20260413;180430;316.31;1
SBER;0;20260413;180430;316.31;1
SBER;0;20260413;180430;316.31;2
SBER;0;20260413;180430;316.31;1
SBER;0;20260413;180430;316.31;1
SBER;0;20260413;180430;316.31;1
SBER;0;20260413;180430;316.31;1
SBER;0;20260413;180430;316.31;2
SBER;0;20260413;180430;316.31;1
SBER;0;20260413;180430;316.31;2
SBER;0;20260413;180430;316.31;1
SBER;0;20260413;180430;316.31;1
SBER;0;20260413;180430;316.31;2
SBER;0;20260413;180430;316.31;1
SBER;0;20260413;180430;316.31;1
SBER;0;20260413;180430;316.31;1
SBER;0;20260413;180430;316.31;2
SBER;0;20260413;180430;316.31;1
SBER;0;20260413;180430;316.31;1
SBER;0;20260413;180430;316.31;2
SBER;0;20260413;180430;316.31;1
SBER;0;20260413;180430;316.31;1
SBER;0;20260413;180430;316.31;2
SBER;0;20260413;180430;316.31;1
SBER;0;20260413;180430;316.31;1
SBER;0;20260413;180430;316.31;2
SBER;0;20260413;180430;316.31;1
SBER;0;20260413;180430;316.31;1
SBER;0;20260413;180431;316.31;1
SBER;0;20260413;180431;316.31;1
SBER;0;20260413;180431;316.31;2
SBER;0;20260413;180431;316.31;1
SBER;0;20260413;180432;316.32;13
SBER;0;20260413;180433;316.31;114
SBER;0;20260413;180433;316.31;1
SBER;0;20260413;180433;316.31;1
SBER;0;20260413;180433;316.31;1
SBER;0;20260413;180433;316.31;1
SBER;0;20260413;180433;316.31;1
SBER;0;20260413;180433;316.31;1
SBER;0;20260413;180433;316.31;1
SBER;0;20260413;180433;316.31;1
SBER;0;20260413;180433;316.31;1
SBER;0;20260413;180433;316.31;1
SBER;0;20260413;180433;316.31;1
SBER;0;20260413;180437;316.32;3
SBER;0;20260413;180438;316.31;1
SBER;0;20260413;180438;316.31;2
SBER;0;20260413;180438;316.31;1
SBER;0;20260413;180438;316.31;1
SBER;0;20260413;180438;316.31;1
SBER;0;20260413;180438;316.31;2
SBER;0;20260413;180438;316.31;1
SBER;0;20260413;180438;316.31;2
SBER;0;20260413;180438;316.31;1
SBER;0;20260413;180438;316.31;1
SBER;0;20260413;180438;316.31;1
SBER;0;20260413;180438;316.31;2
SBER;0;20260413;180438;316.31;1
SBER;0;20260413;180438;316.31;2
SBER;0;20260413;180438;316.31;1
SBER;0;20260413;180438;316.31;1
SBER;0;20260413;180438;316.31;2
SBER;0;20260413;180438;316.31;1
SBER;0;20260413;180438;316.31;2
SBER;0;20260413;180438;316.31;1
SBER;0;20260413;180438;316.31;1
SBER;0;20260413;180438;316.31;1
SBER;0;20260413;180438;316.31;2
SBER;0;20260413;180438;316.31;1
SBER;0;20260413;180438;316.31;1
SBER;0;20260413;180438;316.31;2
SBER;0;20260413;180438;316.31;1
SBER;0;20260413;180438;316.31;2
SBER;0;20260413;180438;316.31;1
SBER;0;20260413;180438;316.31;1
SBER;0;20260413;180438;316.31;2
SBER;0;20260413;180438;316.31;1
SBER;0;20260413;180438;316.31;2
SBER;0;20260413;180438;316.31;1
SBER;0;20260413;180438;316.31;1
SBER;0;20260413;180438;316.31;2
SBER;0;20260413;180438;316.31;1
SBER;0;20260413;180438;316.31;1
SBER;0;20260413;180438;316.31;1
SBER;0;20260413;180438;316.31;2
SBER;0;20260413;180439;316.31;1
SBER;0;20260413;180439;316.31;1
SBER;0;20260413;180439;316.31;1
SBER;0;20260413;180439;316.32;1
SBER;0;20260413;180439;316.31;2
SBER;0;20260413;180439;316.31;1
SBER;0;20260413;180439;316.31;2
SBER;0;20260413;180439;316.31;1
SBER;0;20260413;180439;316.31;2
SBER;0;20260413;180439;316.31;1
SBER;0;20260413;180439;316.31;1
SBER;0;20260413;180439;316.31;1
SBER;0;20260413;180439;316.31;2
SBER;0;20260413;180439;316.31;1
SBER;0;20260413;180439;316.31;1
SBER;0;20260413;180439;316.31;2
SBER;0;20260413;180439;316.31;1
SBER;0;20260413;180439;316.31;1
SBER;0;20260413;180439;316.31;2
SBER;0;20260413;180439;316.31;1
SBER;0;20260413;180439;316.31;2
SBER;0;20260413;180439;316.32;1
SBER;0;20260413;180439;316.31;1
SBER;0;20260413;180440;316.31;2
SBER;0;20260413;180440;316.31;77
SBER;0;20260413;180440;316.31;1
SBER;0;20260413;180440;316.31;1
SBER;0;20260413;180445;316.32;5
SBER;0;20260413;180447;316.32;1
SBER;0;20260413;180448;316.32;1
SBER;0;20260413;180449;316.31;1002
SBER;0;20260413;180451;316.31;213
SBER;0;20260413;180451;316.31;77
SBER;0;20260413;180452;316.31;160
SBER;0;20260413;180454;316.32;1
SBER;0;20260413;180456;316.32;1
SBER;0;20260413;180456;316.32;5
SBER;0;20260413;180457;316.32;1
SBER;0;20260413;180457;316.31;2
SBER;0;20260413;180457;316.31;1
SBER;0;20260413;180457;316.31;2
SBER;0;20260413;180457;316.31;1
SBER;0;20260413;180457;316.31;2
SBER;0;20260413;180457;316.31;2
SBER;0;20260413;180457;316.31;1
SBER;0;20260413;180457;316.31;1
SBER;0;20260413;180457;316.31;2
SBER;0;20260413;180457;316.31;1
SBER;0;20260413;180457;316.31;1
SBER;0;20260413;180457;316.31;1
SBER;0;20260413;180457;316.31;2
SBER;0;20260413;180457;316.31;1
SBER;0;20260413;180457;316.31;2
SBER;0;20260413;180457;316.31;1
SBER;0;20260413;180457;316.31;1
SBER;0;20260413;180457;316.31;2
SBER;0;20260413;180457;316.31;1
SBER;0;20260413;180457;316.31;1
SBER;0;20260413;180457;316.31;1
SBER;0;20260413;180457;316.31;2
SBER;0;20260413;180457;316.31;1
SBER;0;20260413;180457;316.31;1
SBER;0;20260413;180457;316.31;2
SBER;0;20260413;180457;316.32;2
SBER;0;20260413;180457;316.31;1
SBER;0;20260413;180457;316.31;1
SBER;0;20260413;180457;316.31;1
SBER;0;20260413;180457;316.31;1
SBER;0;20260413;180457;316.31;2
SBER;0;20260413;180457;316.31;1
SBER;0;20260413;180457;316.31;1
SBER;0;20260413;180457;316.31;2
SBER;0;20260413;180457;316.31;1
SBER;0;20260413;180457;316.31;1
SBER;0;20260413;180457;316.31;1
SBER;0;20260413;180457;316.31;2
SBER;0;20260413;180457;316.31;1
SBER;0;20260413;180458;316.31;1
SBER;0;20260413;180458;316.31;1
SBER;0;20260413;180458;316.31;2
SBER;0;20260413;180458;316.31;1
SBER;0;20260413;180458;316.31;1
SBER;0;20260413;180458;316.31;2
SBER;0;20260413;180458;316.31;1
SBER;0;20260413;180458;316.31;1
SBER;0;20260413;180458;316.31;1
SBER;0;20260413;180458;316.31;1
SBER;0;20260413;180458;316.31;2
SBER;0;20260413;180458;316.31;1
SBER;0;20260413;180458;316.32;1
SBER;0;20260413;180458;316.32;2
SBER;0;20260413;180458;316.32;1
SBER;0;20260413;180459;316.31;125
SBER;0;20260413;180500;316.31;500
SBER;0;20260413;180501;316.31;188
SBER;0;20260413;180501;316.32;1
SBER;0;20260413;180502;316.31;76
SBER;0;20260413;180503;316.32;1
SBER;0;20260413;180509;316.31;27
SBER;0;20260413;180511;316.32;1
