<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBER;5;20260303;233000;311.79;311.8;311.78;311.78;24012
SBER;5;20260303;233500;311.79;311.8;311.73;311.74;32140
SBER;5;20260303;234000;311.73;311.8;311.52;311.79;25399
SBER;5;20260303;234500;311.79;311.86;311.56;311.83;44242
SBER;5;20260304;070000;312.11;312.14;311.71;311.86;69302
SBER;5;20260304;070500;311.84;311.98;311.84;311.94;20932
SBER;5;20260304;071000;311.9;311.95;311.89;311.95;9162
SBER;5;20260304;071500;311.95;312.68;311.94;312.48;115862
SBER;5;20260304;072000;312.48;312.6;312.31;312.36;56971
SBER;5;20260304;072500;312.35;312.37;312.02;312.17;57090
SBER;5;20260304;073000;312.17;312.5;312.11;312.5;23526
SBER;5;20260304;073500;312.5;312.67;312.36;312.39;44980
SBER;5;20260304;074000;312.39;312.57;312.38;312.56;7938
SBER;5;20260304;074500;312.56;312.56;312.29;312.44;24057
SBER;5;20260304;075000;312.44;312.68;312.44;312.66;13812
SBER;5;20260304;075500;312.66;312.7;311.61;312.1;174657
SBER;5;20260304;080000;312.07;312.36;312.05;312.36;10048
SBER;5;20260304;080500;312.35;312.39;312.27;312.37;19392
SBER;5;20260304;081000;312.37;312.38;312.32;312.36;7806
SBER;5;20260304;081500;312.36;312.5;312.33;312.37;38360
SBER;5;20260304;082000;312.4;312.7;312.36;312.64;50471
SBER;5;20260304;082500;312.65;312.69;312.62;312.69;59274
SBER;5;20260304;083000;312.69;312.69;312.5;312.51;29697
SBER;5;20260304;083500;312.51;312.52;312.5;312.5;18516
SBER;5;20260304;084000;312.5;312.52;312.26;312.3;71493
SBER;5;20260304;084500;312.29;312.49;312.29;312.37;18645
SBER;5;20260304;085000;312.43;312.45;312.3;312.32;12668
SBER;5;20260304;085500;312.32;312.41;312.29;312.3;28459
SBER;5;20260304;090000;312.29;312.3;312;312.02;102223
SBER;5;20260304;090500;312.01;312.03;311.68;311.9;121981
SBER;5;20260304;091000;311.91;311.93;311.88;311.91;16192
SBER;5;20260304;091500;311.91;311.99;311.87;311.87;17865
SBER;5;20260304;092000;311.88;311.92;311.72;311.86;35684
SBER;5;20260304;092500;311.88;311.95;311.86;311.9;25834
SBER;5;20260304;093000;311.9;311.99;311.7;311.73;42106
SBER;5;20260304;093500;311.73;311.9;311.7;311.73;21016
SBER;5;20260304;094000;311.75;311.85;311.74;311.8;14741
SBER;5;20260304;094500;311.8;311.89;311.63;311.7;68375
SBER;5;20260304;095000;311.69;312;311.67;311.91;68773
SBER;5;20260304;095500;311.94;311.98;311.89;311.93;6734
SBER;5;20260304;100000;311.93;312.24;311.61;312.21;228756
SBER;5;20260304;100500;312.21;312.47;312.13;312.14;144292
SBER;5;20260304;101000;312.14;312.14;311.95;311.99;58627
SBER;5;20260304;101500;311.99;312;311.86;311.98;42247
SBER;5;20260304;102000;311.97;311.98;311.81;311.83;33474
SBER;5;20260304;102500;311.83;311.99;311.82;311.95;42791
SBER;5;20260304;103000;311.98;312.01;311.89;311.96;40201
SBER;5;20260304;103500;311.98;312.47;311.96;312.38;131123
SBER;5;20260304;104000;312.4;312.44;312.2;312.39;68005
SBER;5;20260304;104500;312.38;312.56;312.34;312.39;132613
SBER;5;20260304;105000;312.38;312.45;312.31;312.35;47665
SBER;5;20260304;105500;312.35;312.36;312.24;312.29;17408
SBER;5;20260304;110000;312.28;312.29;312.07;312.12;40317
SBER;5;20260304;110500;312.12;312.12;311.88;312;80593
SBER;5;20260304;111000;312;312.09;312;312.02;22735
SBER;5;20260304;111500;312.03;312.03;311.81;311.85;53731
SBER;5;20260304;112000;311.85;311.99;311.65;311.86;316293
SBER;5;20260304;112500;311.88;311.98;311.86;311.95;30419
SBER;5;20260304;113000;311.94;312;311.94;312;13489
SBER;5;20260304;113500;311.99;312;311.98;311.99;42784
SBER;5;20260304;114000;312;312.28;311.99;312.28;98610
SBER;5;20260304;114500;312.28;312.28;311.99;312.05;91432
SBER;5;20260304;115000;312.04;312.27;311.95;312.11;111014
SBER;5;20260304;115500;312.11;312.22;311.9;312.15;35571
SBER;5;20260304;120000;312.15;312.28;312.03;312.28;134150
SBER;5;20260304;120500;312.28;312.3;312.25;312.26;137838
SBER;5;20260304;121000;312.27;312.28;312.23;312.27;40647
SBER;5;20260304;121500;312.26;312.3;312.25;312.27;38028
SBER;5;20260304;122000;312.27;312.3;312.24;312.24;46430
SBER;5;20260304;122500;312.26;312.28;311.98;311.99;101101
SBER;5;20260304;123000;311.99;312.13;311.98;312;73977
SBER;5;20260304;123500;312;312.1;311.99;312.08;24745
SBER;5;20260304;124000;312.08;312.1;311.94;312;92261
SBER;5;20260304;124500;312.01;312.14;311.9;312.14;57616
SBER;5;20260304;125000;312.14;312.14;311.91;311.98;22824
SBER;5;20260304;125500;311.96;312.17;311.96;312.16;17625
SBER;5;20260304;130000;312.16;312.29;312.14;312.25;61349
SBER;5;20260304;130500;312.22;312.3;312.05;312.17;163266
SBER;5;20260304;131000;312.17;312.3;312.06;312.25;89526
SBER;5;20260304;131500;312.24;312.3;312.23;312.3;38247
SBER;5;20260304;132000;312.29;312.3;312.26;312.3;25463
SBER;5;20260304;132500;312.29;312.3;312.29;312.29;85813
SBER;5;20260304;133000;312.3;312.3;312.24;312.29;15970
SBER;5;20260304;133500;312.29;312.3;312.19;312.3;241397
SBER;5;20260304;134000;312.29;312.3;312.29;312.3;69009
SBER;5;20260304;134500;312.29;312.3;312.2;312.3;211540
SBER;5;20260304;135000;312.3;312.3;312.09;312.09;175423
SBER;5;20260304;135500;312.1;312.1;312.07;312.09;22344
SBER;5;20260304;140000;312.1;312.1;312;312.03;32490
SBER;5;20260304;140500;312.05;312.05;311.97;311.99;131844
SBER;5;20260304;141000;311.99;312.14;311.98;312.13;18945
SBER;5;20260304;141500;312.14;312.19;312.14;312.17;23812
SBER;5;20260304;142000;312.17;312.17;312.06;312.12;34236
SBER;5;20260304;142500;312.11;312.19;311.99;311.99;138567
SBER;5;20260304;143000;311.99;312;311.81;311.86;139454
SBER;5;20260304;143500;311.86;312;311.84;312;100211
SBER;5;20260304;144000;311.99;312;311.84;311.92;49473
SBER;5;20260304;144500;311.92;312;311.92;311.99;13715
SBER;5;20260304;145000;311.98;311.99;311.68;311.75;313666
SBER;5;20260304;145500;311.77;311.98;311.76;311.78;83004
SBER;5;20260304;150000;311.78;312;311.78;312;25511
SBER;5;20260304;150500;312;312;311.99;312;32386
SBER;5;20260304;151000;312;312;311.99;312;33386
SBER;5;20260304;151500;312;312;311.95;311.97;25624
SBER;5;20260304;152000;311.98;312.12;311.97;312.11;137643
SBER;5;20260304;152500;312.11;312.19;312.1;312.18;38141
SBER;5;20260304;153000;312.18;312.19;311.99;312.12;157037
SBER;5;20260304;153500;312.15;312.18;311.85;311.9;242525
SBER;5;20260304;154000;311.89;311.9;311.69;311.85;198361
SBER;5;20260304;154500;311.86;312.01;311.51;311.76;290386
SBER;5;20260304;155000;311.76;311.81;311.7;311.81;273733
SBER;5;20260304;155500;311.82;311.87;311.7;311.73;49724
SBER;5;20260304;160000;311.73;311.73;311.18;311.25;532147
SBER;5;20260304;160500;311.25;311.4;311.24;311.37;93744
SBER;5;20260304;161000;311.37;311.54;311.35;311.41;80821
SBER;5;20260304;161500;311.4;311.41;310.75;311.16;968910
SBER;5;20260304;162000;311.16;311.19;311.09;311.17;127312
SBER;5;20260304;162500;311.17;311.26;311.16;311.2;77595
SBER;5;20260304;163000;311.21;311.33;311.16;311.33;42181
SBER;5;20260304;163500;311.33;311.6;311.32;311.43;122039
SBER;5;20260304;164000;311.43;311.46;311.43;311.46;20461
SBER;5;20260304;164500;311.46;311.48;311.27;311.27;107669
SBER;5;20260304;165000;311.28;311.32;311.22;311.29;95725
SBER;5;20260304;165500;311.3;311.34;311.29;311.32;33401
SBER;5;20260304;170000;311.33;311.49;311.22;311.43;156294
SBER;5;20260304;170500;311.42;311.44;311.3;311.3;68369
SBER;5;20260304;171000;311.3;311.34;311.18;311.27;148196
SBER;5;20260304;171500;311.27;311.29;311;311.01;79233
SBER;5;20260304;172000;311.01;311.07;310.94;311;92584
SBER;5;20260304;172500;310.99;311;310.91;310.92;39568
SBER;5;20260304;173000;310.92;310.98;310.75;310.79;282244
SBER;5;20260304;173500;310.79;310.87;310.5;310.65;398289
SBER;5;20260304;174000;310.65;310.65;310.52;310.63;96575
SBER;5;20260304;174500;310.63;310.73;310.52;310.57;149652
SBER;5;20260304;175000;310.56;310.6;310.52;310.6;73176
SBER;5;20260304;175500;310.58;311.01;310.57;310.69;289885
SBER;5;20260304;180000;310.69;310.74;310.65;310.73;64780
SBER;5;20260304;180500;310.73;311.06;310.69;310.94;137422
SBER;5;20260304;181000;310.94;310.95;310.69;310.72;50753
SBER;5;20260304;181500;310.72;310.84;310.69;310.81;59874
SBER;5;20260304;182000;310.81;311.29;310.73;311.19;109195
SBER;5;20260304;182500;311.19;311.34;311.18;311.32;336121
SBER;5;20260304;183000;311.32;311.32;310.96;311.04;73612
SBER;5;20260304;183500;311.04;311.19;311.04;311.15;38124
SBER;5;20260304;184500;311.25;311.25;311.25;311.25;27225
SBER;5;20260304;190000;311.21;311.69;311.21;311.62;127043
SBER;5;20260304;190500;311.56;312.18;311.27;311.38;249117
SBER;5;20260304;191000;311.39;311.52;311.38;311.51;27368
SBER;5;20260304;191500;311.51;311.62;311.5;311.62;14763
SBER;5;20260304;192000;311.62;311.63;311.56;311.59;17407
SBER;5;20260304;192500;311.59;311.62;311.56;311.59;8330
SBER;5;20260304;193000;311.59;311.61;311.54;311.54;18615
SBER;5;20260304;193500;311.55;311.65;311.49;311.65;58888
SBER;5;20260304;194000;311.65;311.65;311.52;311.58;10067
SBER;5;20260304;194500;311.57;311.65;311.53;311.64;29763
SBER;5;20260304;195000;311.64;311.65;311.59;311.61;9662
SBER;5;20260304;195500;311.61;311.65;311.6;311.64;9402
SBER;5;20260304;200000;311.65;311.66;311.63;311.66;44752
SBER;5;20260304;200500;311.66;311.67;311.64;311.65;7377
SBER;5;20260304;201000;311.67;311.69;311.64;311.69;17484
SBER;5;20260304;201500;311.69;311.69;311.48;311.49;66209
SBER;5;20260304;202000;311.5;311.5;311.37;311.38;29931
SBER;5;20260304;202500;311.39;311.44;311.38;311.44;8192
SBER;5;20260304;203000;311.44;311.64;311.43;311.53;15140
SBER;5;20260304;203500;311.53;311.56;311.44;311.47;22999
SBER;5;20260304;204000;311.46;311.48;311.44;311.47;19908
SBER;5;20260304;204500;311.47;311.49;311.42;311.43;3271
SBER;5;20260304;205000;311.42;311.49;311.41;311.48;9850
SBER;5;20260304;205500;311.49;311.49;311.41;311.41;5688
SBER;5;20260304;210000;311.42;311.42;311.05;311.12;80150
SBER;5;20260304;210500;311.11;311.3;311.05;311.23;73864
SBER;5;20260304;211000;311.23;311.24;310.9;310.97;117273
SBER;5;20260304;211500;310.97;311.2;310.96;311.12;39615
SBER;5;20260304;212000;311.12;311.28;311.09;311.25;29111
SBER;5;20260304;212500;311.25;311.29;311.19;311.2;43563
SBER;5;20260304;213000;311.2;311.26;311.19;311.25;7647
SBER;5;20260304;213500;311.24;311.24;311.18;311.19;10182
SBER;5;20260304;214000;311.2;311.24;311.17;311.2;6158
SBER;5;20260304;214500;311.2;311.24;311.05;311.14;51186
SBER;5;20260304;215000;311.13;311.17;311.11;311.14;11573
SBER;5;20260304;215500;311.15;311.18;311.14;311.18;14599
SBER;5;20260304;220000;311.17;311.19;311.15;311.18;28818
SBER;5;20260304;220500;311.19;311.21;311.14;311.18;29472
SBER;5;20260304;221000;311.15;311.2;311.15;311.18;1728
SBER;5;20260304;221500;311.17;311.2;311.17;311.2;30586
SBER;5;20260304;222000;311.2;311.2;311.18;311.2;8819
SBER;5;20260304;222500;311.2;311.2;311.13;311.14;11049
SBER;5;20260304;223000;311.14;311.19;311.12;311.16;26452
SBER;5;20260304;223500;311.16;311.17;311.13;311.14;21507
SBER;5;20260304;224000;311.15;311.16;311.1;311.13;18133
SBER;5;20260304;224500;311.14;311.14;311.1;311.11;6449
SBER;5;20260304;225000;311.11;311.11;311.1;311.11;3763
SBER;5;20260304;225500;311.11;311.13;311.08;311.13;22944
SBER;5;20260304;230000;311.13;311.15;311.13;311.15;5105
SBER;5;20260304;230500;311.15;311.15;311.08;311.09;13599
SBER;5;20260304;231000;311.09;311.12;311.07;311.1;9267
SBER;5;20260304;231500;311.1;311.13;311.09;311.13;11631
SBER;5;20260304;232000;311.12;311.15;311.12;311.14;4904
SBER;5;20260304;232500;311.14;311.14;311.01;311.06;40770
SBER;5;20260304;233000;311.06;311.1;311.01;311.04;26456
SBER;5;20260304;233500;311.09;311.1;311.01;311.09;22351
SBER;5;20260304;234000;311.09;311.1;311.03;311.08;10024
SBER;5;20260304;234500;311.07;311.1;311;311.1;34143
SBER;5;20260305;070000;311.32;311.45;311.22;311.32;24949
SBER;5;20260305;070500;311.32;311.49;311.3;311.42;15191
SBER;5;20260305;071000;311.42;312;311.4;311.8;128924
SBER;5;20260305;071500;311.8;311.8;311.52;311.71;10421
SBER;5;20260305;072000;311.71;311.8;311.6;311.6;14097
SBER;5;20260305;072500;311.63;311.7;311.63;311.68;4690
SBER;5;20260305;073000;311.68;311.96;311.64;311.94;36457
SBER;5;20260305;073500;311.94;311.98;311.83;311.9;55731
SBER;5;20260305;074000;311.9;311.9;311.83;311.85;3198
SBER;5;20260305;074500;311.88;311.92;311.73;311.76;7084
SBER;5;20260305;075000;311.76;311.88;311.73;311.87;10290
SBER;5;20260305;075500;311.87;311.9;311.82;311.88;8075
SBER;5;20260305;080000;311.9;311.9;311.83;311.87;4538
SBER;5;20260305;080500;311.87;311.9;311.76;311.89;19873
SBER;5;20260305;081000;311.9;311.91;311.89;311.9;7872
SBER;5;20260305;081500;311.91;312;311.9;312;47408
SBER;5;20260305;082000;312;312;311.92;311.95;8985
SBER;5;20260305;082500;311.95;311.95;311.91;311.91;2545
SBER;5;20260305;083000;311.91;311.93;311.9;311.93;4278
SBER;5;20260305;083500;311.93;311.96;311.9;311.96;12522
SBER;5;20260305;084000;311.94;311.96;311.92;311.96;34075
SBER;5;20260305;084500;311.96;312.07;311.95;312.01;21290
SBER;5;20260305;085000;312.01;312.01;311.96;311.99;10468
SBER;5;20260305;085500;311.98;312;311.91;311.97;15576
SBER;5;20260305;090000;311.95;311.96;311.7;311.71;52032
SBER;5;20260305;090500;311.71;311.72;311.33;311.46;120692
SBER;5;20260305;091000;311.45;311.59;311.33;311.59;46559
SBER;5;20260305;091500;311.59;311.66;311.53;311.66;20460
SBER;5;20260305;092000;311.65;311.71;311.54;311.69;24734
SBER;5;20260305;092500;311.69;311.72;311.66;311.72;9959
SBER;5;20260305;093000;311.72;311.8;311.56;311.62;46368
SBER;5;20260305;093500;311.62;311.65;311.56;311.65;10661
SBER;5;20260305;094000;311.64;311.75;311.64;311.64;21868
SBER;5;20260305;094500;311.61;311.69;311.53;311.56;17601
SBER;5;20260305;095000;311.61;311.62;311.5;311.61;14627
SBER;5;20260305;095500;311.61;312;311.6;311.81;127434
SBER;5;20260305;100000;311.83;312.01;311.8;312.01;63043
SBER;5;20260305;100500;312.01;312.01;311.67;311.72;66382
SBER;5;20260305;101000;311.73;311.8;311.64;311.79;30388
SBER;5;20260305;101500;311.8;311.8;311.51;311.58;113523
SBER;5;20260305;102000;311.58;311.92;311.48;311.77;55926
SBER;5;20260305;102500;311.75;311.88;311.74;311.84;19332
SBER;5;20260305;103000;311.83;312.09;311.82;312.07;168690
SBER;5;20260305;103500;312.07;312.1;311.88;312.02;67741
SBER;5;20260305;104000;312.01;312.03;311.94;311.95;35224
SBER;5;20260305;104500;311.94;312.15;311.9;312.15;83100
SBER;5;20260305;105000;312.14;312.85;312.12;312.79;792207
SBER;5;20260305;105500;312.77;312.96;312.55;312.55;266912
SBER;5;20260305;110000;312.55;312.63;312.25;312.4;279473
SBER;5;20260305;110500;312.41;312.42;312.27;312.36;52687
SBER;5;20260305;111000;312.4;312.4;312.19;312.2;89234
SBER;5;20260305;111500;312.2;312.2;312.15;312.17;51019
SBER;5;20260305;112000;312.16;312.17;312.09;312.17;43845
SBER;5;20260305;112500;312.17;312.28;312.1;312.22;87713
SBER;5;20260305;113000;312.2;312.5;312.12;312.49;163575
SBER;5;20260305;113500;312.49;312.55;312.34;312.34;147472
SBER;5;20260305;114000;312.35;312.53;312.34;312.39;121600
SBER;5;20260305;114500;312.39;312.59;312.38;312.56;112543
SBER;5;20260305;115000;312.56;312.7;312.55;312.57;109714
SBER;5;20260305;115500;312.57;312.67;312.49;312.56;108532
SBER;5;20260305;120000;312.56;312.67;312.42;312.44;89511
SBER;5;20260305;120500;312.45;312.47;312.3;312.31;78221
SBER;5;20260305;121000;312.31;312.44;312.3;312.42;100377
SBER;5;20260305;121500;312.43;312.43;312.35;312.37;12612
SBER;5;20260305;122000;312.36;312.44;312.36;312.44;22095
SBER;5;20260305;122500;312.44;312.49;312.39;312.4;19659
SBER;5;20260305;123000;312.39;312.56;312.33;312.35;146411
SBER;5;20260305;123500;312.34;312.38;312.2;312.2;209846
SBER;5;20260305;124000;312.2;312.21;311.51;311.81;418775
SBER;5;20260305;124500;311.82;311.82;311.63;311.69;31908
SBER;5;20260305;125000;311.7;311.73;311.59;311.66;77378
SBER;5;20260305;125500;311.66;311.74;311.45;311.7;142241
SBER;5;20260305;130000;311.69;311.69;311.54;311.66;21257
SBER;5;20260305;130500;311.66;311.71;311.53;311.61;21389
SBER;5;20260305;131000;311.61;311.76;311.53;311.76;43862
SBER;5;20260305;131500;311.75;311.95;311.72;311.95;48462
SBER;5;20260305;132000;311.94;311.94;311.7;311.71;55053
SBER;5;20260305;132500;311.7;311.72;311.45;311.65;59069
SBER;5;20260305;133000;311.65;311.92;311.6;311.88;32083
SBER;5;20260305;133500;311.89;311.94;311.86;311.93;31357
SBER;5;20260305;134000;311.93;312.26;311.93;312.24;84072
SBER;5;20260305;134500;312.24;312.37;312.22;312.22;33713
SBER;5;20260305;135000;312.22;312.29;312.16;312.29;33510
SBER;5;20260305;135500;312.29;312.44;312.28;312.42;53639
SBER;5;20260305;140000;312.36;312.43;312.3;312.32;32422
SBER;5;20260305;140500;312.31;312.41;312.31;312.38;21988
SBER;5;20260305;141000;312.38;312.42;312.31;312.42;162469
SBER;5;20260305;141500;312.42;312.52;312.4;312.49;98382
SBER;5;20260305;142000;312.5;312.52;312.37;312.45;128523
SBER;5;20260305;142500;312.45;313.34;312.38;313.07;1039637
SBER;5;20260305;143000;313.09;313.41;313.09;313.37;278050
SBER;5;20260305;143500;313.37;313.87;313.32;313.79;449612
SBER;5;20260305;144000;313.78;314.66;313.78;314.63;1025384
SBER;5;20260305;144500;314.63;315.27;314.54;314.59;976546
SBER;5;20260305;145000;314.59;314.9;314.58;314.68;223836
SBER;5;20260305;145500;314.69;315.1;314.68;314.88;444690
SBER;5;20260305;150000;314.88;315.15;314.71;314.84;416106
SBER;5;20260305;150500;314.84;315.12;314.83;314.88;252160
SBER;5;20260305;151000;314.88;315.2;314.86;315.19;511256
SBER;5;20260305;151500;315.19;315.8;315.18;315.37;795205
SBER;5;20260305;152000;315.35;315.35;314.87;314.94;398095
SBER;5;20260305;152500;314.93;315;314.8;314.82;169408
SBER;5;20260305;153000;314.82;314.9;314.8;314.81;208119
SBER;5;20260305;153500;314.81;314.83;314.5;314.61;303637
SBER;5;20260305;154000;314.61;314.63;314.5;314.55;145085
SBER;5;20260305;154500;314.55;314.69;314.54;314.68;232370
SBER;5;20260305;155000;314.69;314.76;314.55;314.55;39335
SBER;5;20260305;155500;314.55;314.7;314.51;314.7;38525
SBER;5;20260305;160000;314.7;314.9;314.68;314.82;151781
SBER;5;20260305;160500;314.81;314.82;314.7;314.72;93706
SBER;5;20260305;161000;314.71;314.95;314.66;314.87;123785
SBER;5;20260305;161500;314.86;315.18;314.74;315.16;348880
SBER;5;20260305;162000;315.16;315.18;314.61;315.07;310164
SBER;5;20260305;162500;315.07;315.18;314.95;315.09;206263
SBER;5;20260305;163000;315.09;315.2;315;315;119091
SBER;5;20260305;163500;315;315.1;315;315.09;147268
SBER;5;20260305;164000;315.09;315.17;315.04;315.16;89316
SBER;5;20260305;164500;315.16;315.33;315.16;315.23;223068
SBER;5;20260305;165000;315.23;315.29;315;315;205591
SBER;5;20260305;165500;315.01;315.23;315;315.22;138697
SBER;5;20260305;170000;315.22;315.35;315.15;315.24;140199
SBER;5;20260305;170500;315.24;315.25;314.73;314.91;541429
SBER;5;20260305;171000;314.88;315.16;314.85;315.1;156813
SBER;5;20260305;171500;315.1;315.25;315;315;217525
SBER;5;20260305;172000;315;315.08;314.92;315.06;117513
SBER;5;20260305;172500;315.05;315.09;315.01;315.08;81017
SBER;5;20260305;173000;315.07;315.08;314.54;314.79;417497
SBER;5;20260305;173500;314.79;314.8;314.71;314.8;60124
SBER;5;20260305;174000;314.79;314.88;314.79;314.86;38281
SBER;5;20260305;174500;314.81;314.99;314.8;314.89;70468
SBER;5;20260305;175000;314.91;314.94;314.87;314.91;23239
SBER;5;20260305;175500;314.91;315;314.91;315;23900
SBER;5;20260305;180000;315;315;314.81;314.94;75504
SBER;5;20260305;180500;314.94;314.97;314.6;314.72;123692
SBER;5;20260305;181000;314.73;314.99;314.67;314.88;93222
SBER;5;20260305;181500;314.94;315;314.83;314.96;45132
SBER;5;20260305;182000;314.96;315.14;314.96;315.14;169836
SBER;5;20260305;182500;315.14;315.15;315.06;315.15;126044
SBER;5;20260305;183000;315.15;315.2;315.13;315.19;128478
SBER;5;20260305;183500;315.19;315.24;315.1;315.11;104844
SBER;5;20260305;184500;315.42;315.42;315.42;315.42;197919
SBER;5;20260305;190000;315.11;315.42;315.03;315.04;118742
SBER;5;20260305;190500;315.14;315.2;315.08;315.17;14300
SBER;5;20260305;191000;315.17;315.22;315.14;315.16;29777
SBER;5;20260305;191500;315.17;315.18;315.02;315.07;78636
